rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
16,"spotify:track:0KmrKOdScRDVYwWS8hkkdv","BTS","FYA","BIGHIT MUSIC",7,7,2,"97954"
17,"spotify:track:5tg21NdePCn5m8F9BXOEeJ","BTS","Aliens","BIGHIT MUSIC",9,9,2,"95179"
18,"spotify:track:3KZCP2StVGdWkOKyRZNWA4","Plan B","Es un Secreto","Pina Records",6,21,235,"93404"
19,"spotify:track:3VegC0PZiHjGxb80DER8XU","BTS","Merry Go Round","BIGHIT MUSIC",11,11,2,"90640"
20,"spotify:track:6ifUES3keWjwXgae8pXI3o","Danny Ocean","Me Rehúso","Atlantic Records",1,22,484,"90076"
21,"spotify:track:6uiQ0DqbXTBc8tl0AUKZkR","Rels B","TU VAS SIN (fav)","DALE PLAY Records / Flakk Team",1,24,39,"88735"
22,"spotify:track:1yG1za0O6OK6sKa79xGtsA","De La Rose","Yo te conozco :):","WEA Latina",12,25,9,"88373"
23,"spotify:track:2ZyrAym0sRLwt4PhGotHuI","Ryan Castro, Kapo, Gangsta","LA VILLA","AWOO Corp./Sony Music Latin",3,26,15,"87650"
24,"spotify:track:3EK4tGkSiO5xvvB5sM4tln","Mon Laferte, Juanes","Amárrame","Universal Music Mexico",9,23,71,"87303"
25,"spotify:track:1XpVhaI4HzWrhRWIpdfyJB","BTS","Please","BIGHIT MUSIC",13,13,2,"86229"
26,"spotify:track:4N6qAEYy282pyOprDEU9Dw","Luis Vega, Bonny Lovy, Corona","MI DEBILIDAD","Luis Vega / VHR Music",15,45,55,"84355"
27,"spotify:track:7yNf9YjeO5JXUE3JEBgnYc","Dominic Fike","Babydoll","Columbia",27,44,4,"84295"
28,"spotify:track:6s3w7SUVtmm68Bw5KrKMh0","BTS","One More Night","BIGHIT MUSIC",14,14,2,"83851"
29,"spotify:track:6DUdDIRgLqCGq1DwkNWQTN","Maluma","Borro Cassette","Sony Music Latin",17,28,219,"82373"
30,"spotify:track:4AL4EamHEBKPpdcFRkYdXN","Lauta, Amigo de Artistas, Tote","Puñaladas","LEB Records",30,51,6,"82199"
31,"spotify:track:1ZNolq7VI7efGlh2hb2VVr","BTS","Into the Sun","BIGHIT MUSIC",15,15,2,"81920"
32,"spotify:track:5SudOD9R1Of6CsJVWZy6CQ","Romeo Santos, Prince Royce","Dardos","Sony Music Latin",11,39,17,"81319"
33,"spotify:track:7MVIfkyzuUmQ716j8U7yGR","Milo j, Taiu","Rara Vez","Universal Music Argentina S.A.",3,30,164,"80550"
34,"spotify:track:1ivbpcbZlCnqjvv6UjUDTe","Luis Vega","Insuperable","Luis Vega / VHR Music",7,43,38,"79966"
35,"spotify:track:0fea68AdmYNygeTGI4RC18","J Balvin, Bad Bunny","LA CANCIÓN","Universal Music Latino / Rimas",2,35,353,"79681"
36,"spotify:track:4wRiw5NsU0NfjvvnwqzhLE","Grupo Histeria","Chiquitita","Xpressproducciones LLC.",27,40,7,"78980"
37,"spotify:track:3plyGpDgzfrnZbpElpfioV","BTS","No. 29","BIGHIT MUSIC",16,16,2,"78486"
38,"spotify:track:1HEwEN64NjgTaHmo7LfkX8","Beéle","no tiene sentido","5020 Records",2,29,46,"77990"
39,"spotify:track:5jgmQkVypORb3enASCxjYs","Milo j, Trueno","Gil","Sony Music Latin",14,27,27,"77968"
40,"spotify:track:6r6IPuFvUX72kQGc9b46rk","Emmanuel Cortes","Amor","RC Music",24,36,75,"76553"
41,"spotify:track:3sK8wGT43QFpWrvNQsrQya","Bad Bunny","DtMF","Rimas Entertainment LLC.",1,33,65,"76408"
42,"spotify:track:4OwhwvKESFtuu06dTgct7i","Marc Seguí, Rauw Alejandro, Pol Granch","Tiroteo - Remix","WEA Latina",11,31,223,"75655"
43,"spotify:track:4d4cW91CpcogH1COrpNaH2","Luis Vega","Bailando Conmigo","Luis Vega / VHR Music",8,48,156,"73590"
44,"spotify:track:6Ym79s3f2My1vFsLhBt3Du","Corona","MÁS MONEY, MÁS CASH","Tiluchi Records",28,68,14,"72399"
45,"spotify:track:7nrd0eIftH3NQLfgk20Qp9","Blessd, Anuel AA, Yan Block, Luar La L, Kris R., ROA","YOGURCITO REMIX (feat. Kris R., ROA)","WEA Latina",6,34,31,"72383"
46,"spotify:track:6iOndD4OFo7GkaDypWQIou","W Sound, Beéle, Ovy On The Drums","La Plena - W Sound 05","WEA Latina",1,37,58,"72137"
47,"spotify:track:6J5kc12BW5HuP3d7C3vvx8","Bad Bunny","EoO","Rimas Entertainment LLC.",5,38,65,"71646"
48,"spotify:track:0l0vcZMU7AOeQmUIREoI2U","Rauw Alejandro, Bad Bunny","Qué Pasaría...","Sony Music Latin/Duars Entertainment",2,47,72,"70036"
49,"spotify:track:079nUnXZRWfjA7RFveWTfV","Lu de la Tower, Corona","ERROR 403","BAM SONGS S.A. DE C.V./Sony Music México",22,76,119,"69447"
50,"spotify:track:4skuEIloXWuxxgekKupkEH","Mon Laferte","Tu Falta De Querer","Universal Music Mexico",30,46,292,"68247"
51,"spotify:track:58cLm4PaHNt8DDr9ayZnNz","Jósean Log","Doma","Jósean Log",51,57,4,"67428"
52,"spotify:track:595wwjQiad6e6lSTScmXvz","Omar Courtz","POR SI MAÑANA NO ESTOY","Rimas Entertainment LLC.",30,56,6,"65228"
