rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
91,"spotify:track:1LiN0Z98FkR1t0m8KmLcAH","Anuel AA, Haze","Amanece","House of Haze",10,93,193,"440676"
92,"spotify:track:3sfrXcrMPS2KMQmzdmjEmp","Q' Lokura","Quédate / Soy Favela / Lo que hay x aqui - En Vivo","Q' Lokura",92,104,13,"439497"
93,"spotify:track:1R3ubqAHKHE6f64Hz37q8h","La T y La M","Un Montón de Estrellas - En Vivo Gran Rex","GraceMusic",13,130,67,"438647"
94,"spotify:track:4KRlNVLHn2ZgGvpjnga31N","Luciano Pereyra, Ezequiel Y La Clave, Un Poco de Ruido, Pinky SD","Si No Es Muy Tarde - Versión Cumbia","Universal Music Argentina S.A.",14,98,49,"438432"
95,"spotify:track:7MVIfkyzuUmQ716j8U7yGR","Milo j, Taiu","Rara Vez","Universal Music Argentina S.A.",3,117,161,"437728"
96,"spotify:track:1oghNMGW42IhtQPNU6leZz","Omar Courtz","VAMOaCOCHI","Rimas Entertainment LLC.",96,123,3,"431908"
97,"spotify:track:14rcLGX83RpsORAIzC4U4g","Patricio Rey y sus Redonditos de Ricota","Un Poco de Amor Francés","Patricio Rey Discos",82,84,255,"430528"
98,"spotify:track:6iCnJkKswtMYoSmT58HmEn","Los Auténticos Decadentes","Un Osito de Peluche de Taiwán","Pop Art",44,95,44,"429968"
99,"spotify:track:06s3QtMJVXw1AJX3UfvZG1","Anuel AA, Bad Bunny","Hasta Que Dios Diga","2020 Real Hasta La Muerte, LLC",7,128,108,"429280"
100,"spotify:track:6cFf4Jfy7ThUwGzbqFcZsx","Estelares, Jorge Serrano","Ella Dijo","Pop Art",56,90,99,"425336"
101,"spotify:track:5AK6QqM8aUXXTk6oY00ZRh","Yan Block, De La Rose, Hades66, Ñengo Flow","444 - Remix","Sonar LLC.",48,105,14,"424794"
102,"spotify:track:73scB4Q4fcOmnsBVZPmk32","KAROL G","Si Antes Te Hubiera Conocido","Bichota/Interscope Records",1,107,91,"422097"
103,"spotify:track:3D9mWy43zoJFWQUE6sz6ax","Jere Klein, Katteyes, Mateo on the Beatz","TODO KE VER","2026 JERE KLEIN",3,88,31,"419204"
104,"spotify:track:4ksf1UdqNc9pU8R4ZZrgdY","Miranda!","Tu Misterioso Alguien","Pelo Music",1,111,36,"417791"
105,"spotify:track:1p7m9H4H8s0Y7SgRm7j3ED","Andrés Calamaro","Flaca","DRO/EastWest Spain",61,116,392,"417778"
106,"spotify:track:3ydweVPwq9PCEVJ8WwqT6u","Los Auténticos Decadentes","Loco (Tu Forma De Ser)","RCA Records Label",75,101,38,"416183"
107,"spotify:track:6MuJUSYCqA4FpMogUHzb2R","No Te Va Gustar","Ese Maldito Momento","Elefante Blanco",28,99,226,"415961"
108,"spotify:track:0JoHqmlqE0W0i9prt6kcHR","Maluma, Trap Capos, Noriel, Bryant Myers, Juhn","Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)","Sony Music Latin",17,122,100,"415783"
