rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
158,"spotify:track:7so0lgd0zP2Sbgs2d7a1SZ","Lady Gaga, Bruno Mars","Die With A Smile","Interscope Records",25,167,79,"1628247"
159,"spotify:track:15yuvKhcoEtV5KwKxqHSwa","Cartel De Santa, Millonario","Burbujas de Cristal","Babilonia Music, S.A. De C.V.",65,192,63,"1627654"
160,"spotify:track:6RYsDCdeXeWK2bsCtYXLgy","Victor Mendivil, Oscar Maydon","Mejores Jordans 2","Rico o Muerto by Baja Sound LLC",14,165,26,"1625944"
161,"spotify:track:6yLqoieklk9gwabLaUDJ4s","La Factoria, Eddy Lover","Perdóname","PanamaMusic",145,145,28,"1623607"
162,"spotify:track:69Ej1xrGjOcHvIMtMKxK0G","Don Omar","Dile","UMLE - Machete",90,177,132,"1622047"
163,"spotify:track:3jS9G4KmuOwuawj3k4Smpc","Los Dareyes De La Sierra, Tito Double P","Vita Fer","Double P Records",2,163,51,"1621976"
164,"spotify:track:5jWrRvkVz0w5x3UOcJ1Xyx","Moy Bobadilla","Corazón","Vida Recia & Music VIP Entertainment Presenta Moy Bobadilla",164,183,5,"1619123"
165,"spotify:track:2beS6dD5rovBxSA1zYoSHR","JHAYCO, J Balvin, Bad Bunny","No Me Conoce - Remix","N&E Entertainment LLC",3,194,247,"1611511"
166,"spotify:track:7sLrrDpHMYNre6uq2LLB2b","Victor Mendivil","Ráfagas al Viento","Rico o Muerto by Baja Sound LLC",20,176,55,"1610594"
167,"spotify:track:3FqUPvubYeRCMsdJ02QyZR","Fuerza Regida","TÚ NAME","Rancho Humilde/Street Mob Records",4,155,108,"1609885"
168,"spotify:track:7bywjHOc0wSjGGbj04XbVi","Feid, ATL Jacob","LUNA","UMLE - Latino",13,182,120,"1607850"
169,"spotify:track:53iuhJlwXhSER5J2IYYv1W","Taylor Swift","The Fate of Ophelia","Taylor Swift",12,151,24,"1591401"
170,"spotify:track:7b3k8I1fncAzbk9PHnLkbX","Zoé","Luna - En Vivo","EMI México",149,199,25,"1590489"
171,"spotify:track:1ugCJElyPMmDj2FYPgbD4d","Banda MS de Sergio Lizárraga","A Lo Mejor","Lizos Music",136,160,13,"1585815"
172,"spotify:track:6Pur3hWy6Nzc27ilmsp5HA","Los Enanitos Verdes","Lamento Boliviano","EMI Latin",84,-1,273,"1583326"
173,"spotify:track:2BwO5K8Q7EPAJSGze3AAh9","Sabrina Carpenter","Manchild","Island Records",119,185,10,"1573633"
174,"spotify:track:7lCb1V3uHqwb1KN3IdKUiU","Neton Vega","/Montate","Josa Records",102,133,14,"1571926"
175,"spotify:track:04x1x0L8BYyIv1XlcJxWfi","Tainy, Bad Bunny, Julieta Venegas","Lo Siento BB:/","NEON16, LLC",1,189,110,"1569593"
176,"spotify:track:4dWY6RpM9zmYvwqxrNvwtV","La Santa Grifa","Tocame","La Santa Grifa",51,188,38,"1567173"
177,"spotify:track:4lSf1f0NbguMj6djBHLVa8","Cristian Castro","Yo Quería","Ariola",177,-1,1,"1564419"
178,"spotify:track:58cLm4PaHNt8DDr9ayZnNz","Jósean Log","Doma","Jósean Log",178,-1,1,"1559195"
179,"spotify:track:4eLDmhsJW3JoZTXCAozHor","Neton Vega","Loco","Josa Records",1,162,65,"1558249"
180,"spotify:track:1uKjQoh8JZj9ryuYRhpd7E","Luis Miguel","Ahora Te Puedes Marchar","WM Mexico",21,195,433,"1555392"
181,"spotify:track:0y18lxLN2BBRTZ53gh5DGs","baektowo, BALCAZAR","CUERNO AZULADO","RECORDS",181,-1,1,"1551788"
182,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",90,-1,189,"1549286"
183,"spotify:track:3pJfnBjO3kjudEchcPEDxS","Caifanes","Afuera","RCA Records Label",82,164,144,"1540299"
184,"spotify:track:3NqbKUOgaU2LgIFRbu4B12","Millonario & W. Corona, Cartel De Santa","Éxtasis","Babilonia Music, S.A. de C.V.",78,172,64,"1538017"
185,"spotify:track:2O3V4meZv0bEc1LPITGvcC","Eden Muñoz, COSME TADEO","La Nena","EMC Music/Sony Music México",63,-1,41,"1536666"
186,"spotify:track:2Vw8vOliCmBOAys8Q2xzJZ","Neton Vega","Mi Vida Mi Muerte","Josa Records",14,197,44,"1533414"
187,"spotify:track:3lCxAT7Q8VOxL39y3H62hF","Herencia De Grandes","Como Duele El Amor","Rancho Humilde",112,168,28,"1525899"
188,"spotify:track:4GQzSsh8tyuVARj3llp4v9","Peso Pluma, Tito Double P","trucha","Double P Records",23,156,12,"1521163"
189,"spotify:track:0SRddBTphQwQcfqw4Br1uX","León Larregui","Brillas","EMI México",43,180,469,"1518890"
190,"spotify:track:0lbDzTINTToToBpkrnQT2t","Fuerza Regida, Manuel Turizo","UNA CERVEZA","Rancho Humilde/Street Mob Records",20,191,93,"1514140"
191,"spotify:track:44tGQHHdm4JhCbMugPr2Vd","Neton Vega","3","Josa Records",46,-1,32,"1507255"
192,"spotify:track:1CPZ5BxNNd0n0nF4Orb9JS","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","Golden","K-Pop Demon Hunters",45,-1,36,"1506847"
193,"spotify:track:22znRIyi8hIkD07fsAwo7i","Calle 24, Fuerza Regida, Chino Pacas","ULTIMAMENTE","WEA Latina",87,-1,39,"1506580"
194,"spotify:track:7e4zDInS6tA2jwzphvs2Ay","HUGEL, SOLTO (FR)","Jamaican (Bam Bam)","MoBlack Records",194,-1,1,"1502371"
195,"spotify:track:33THfvKc6inTp3HW93k5jr","Victor Mendivil, La Joaqui, Luis R Conriquez","Rosa","Rico o Muerto by Baja Sound LLC",143,-1,3,"1497731"
196,"spotify:track:51Awtxah1bdEZCnUP3i70E","Grupo Frontera, Bad Bunny","un x100to","BorderTown Records",2,-1,111,"1496066"
197,"spotify:track:5AH31dDNgxCMGDdxubNNn4","Fuerza Regida","NEL","Rancho Humilde/Street Mob Records",2,186,68,"1491503"
198,"spotify:track:1Wrzhfa5bNlqvsnCztz190","Hombres G","Devuélveme a mi chica","WM Spain",72,200,350,"1483809"
199,"spotify:track:3YV73DlP8kB6sOACXeiACW","Grupo Firme, Luis Alfonso Partida El Yaki","Que Te Quieran Bonito","Music VIP Entertainment Presenta Grupo Firme",99,173,18,"1472910"
200,"spotify:track:0LTwdL5yZ6YOTEGUQPFuSN","Tito Double P","ROSONES","Double P Records",1,184,67,"1468918"
