rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
184,"spotify:track:7F7o5L8s0J5v4SGLznzkcr","Clave Especial, Calle 24","LA NETA","WEA Latina",83,-1,18,"1464518"
185,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",40,196,71,"1461636"
186,"spotify:track:5EJ2THuhAapEIeQOtXUQ0x","Maná","Oye Mi Amor","WM Mexico",90,162,33,"1460620"
187,"spotify:track:2yS8aYWXEWJ1NlZ7VPDroT","Banda MS de Sergio Lizárraga","Me Vas a Extrañar","Lizos Music",60,-1,163,"1447971"
188,"spotify:track:71V6u8mPSydvEokO7XYqG6","Alfredo Olivas","El Vals Del Olvido","Camiolvi",57,-1,117,"1443488"
189,"spotify:track:4Y5oppVVHqsoEXTXWZm5DE","Clave Especial, Luis R Conriquez","NO SON DORITOS","WEA Latina",23,152,32,"1437910"
190,"spotify:track:0mfemgLsr0ucLSOBOc4xJ0","Tito Double P","CHAMPAGNE","Double P Records",4,-1,24,"1436457"
191,"spotify:track:28UP90XhjCovLtieduYr9P","Mon Laferte, Bunbury","Mi Buen Amor","Universal Music Mexico",55,173,100,"1430569"
192,"spotify:track:43558Td2trz7O0chZYohEE","Natanael Cano, Nueva H","Amapola","WEA Latina",8,-1,40,"1430014"
193,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",119,190,171,"1426775"
194,"spotify:track:40gGMOJlsEpeKo8GtxDl5A","Victor Mendivil","Cairo","Rico o Muerto by Baja Sound LLC",77,188,3,"1424714"
195,"spotify:track:2aYZaN5SmkRDLsrrV8GkBQ","Peso Pluma, Neton Vega","LA PATRULLA","2024 Double P Records",1,168,70,"1417013"
196,"spotify:track:5lCk0ZeN8h76QxNqHEGMZJ","Cris MJ","Vamo a Bailotear","Sonar LLC.",11,145,19,"1414242"
197,"spotify:track:5TFD2bmFKGhoCRbX61nXY5","Bad Bunny","NUEVAYoL","Rimas Entertainment LLC.",11,157,44,"1412416"
198,"spotify:track:7A07Yu1dRND3RKDzbhKrDs","Intocable","Fuerte No Soy","Capitol Latin",97,-1,111,"1402353"
199,"spotify:track:1TsCrwD4t8rrrGeE1pH4dz","Calle 24, Luis R Conriquez","DIOS TESTIGO","Streetmob Records",83,83,7,"1401770"
200,"spotify:track:1uKjQoh8JZj9ryuYRhpd7E","Luis Miguel","Ahora Te Puedes Marchar","WM Mexico",21,176,423,"1397099"
