rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
184,"spotify:track:1JLn8RhQzHz3qDqsChcmBl","Foreigner","I Want to Know What Love Is - 1999 Remaster","Atlantic Records",130,-1,32,"238048"
185,"spotify:track:7sChwC2NZjGc2Kdni3hlDg","Yan Block, Panda Black","Talento","Sonar LLC.",135,-1,2,"237450"
186,"spotify:track:5SEMf0G4EgCoBCeeIoCMVo","Kidd Voodoo, De La Ghetto","NA' CON NADIE","Kidd Voodoo",17,150,33,"236963"
187,"spotify:track:6Xom58OOXk2SoU711L2IXO","Bad Bunny","Moscow Mule","Rimas Entertainment LLC",1,191,106,"236361"
188,"spotify:track:5PycBIeabfvX3n9ILG7Vrv","Romeo Santos","Propuesta Indecente","Sony Music Latin",106,-1,25,"235994"
189,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",45,188,79,"234070"
190,"spotify:track:6ifUES3keWjwXgae8pXI3o","Danny Ocean","Me Rehúso","Atlantic Records",1,131,355,"233282"
191,"spotify:track:3xkHsmpQCBMytMJNiDf3Ii","Benson Boone","Beautiful Things","Night Street Records, Inc./Warner Records Inc.",54,-1,76,"232372"
192,"spotify:track:1B7m1E6711oA0jA619REiK","Jadiel el Incomparable","Fashion Girl","Rimas Classics LLC.",133,133,4,"230842"
193,"spotify:track:7etIkN07tuFekbWg81mmwC","Bayron Fire, l3tter","Rusia Muevete","Bayron Fire",193,-1,1,"230109"
194,"spotify:track:6DUdDIRgLqCGq1DwkNWQTN","Maluma","Borro Cassette","Sony Music Latin",16,-1,94,"229600"
195,"spotify:track:17YehncmtKDLl62qJHVyOS","Santaferia","El Gil De Tu Ex","Huracán Records",28,-1,323,"229499"
196,"spotify:track:7wGy7XfvDC7PRNtMQkHVuN","Jere Klein, Lucky Brown","Mandame Tu Ubi","Jere Klein",6,-1,97,"229298"
197,"spotify:track:2bvO1KXbUd4vySCWGNqIIa","Cristian Castro","Por Amarte Así","Ariola",197,-1,1,"229216"
198,"spotify:track:1xOqGUkyxGQRdCvGpvWKmL","KATSEYE","Gabriela","HYBE/Geffen",77,143,24,"228749"
199,"spotify:track:5mVcyopMGY8dSpN1ZyaBUD","R.K.M & Ken-Y","Me Matas","Pina Records",188,-1,3,"228690"
200,"spotify:track:4lSf1f0NbguMj6djBHLVa8","Cristian Castro","Yo Quería","Ariola",200,-1,1,"227407"
