rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
184,"spotify:track:127UT7AiWflJwjXWUBBVTQ","Natanael Cano","O Me Voy O Te Vas","WEA Latina",12,134,93,"1471065"
185,"spotify:track:27aWzQn0uCuEwHkNlKi1jP","Oscar Maydon, Peso Pluma","Asquerosamente Rico","Rancho Humilde/Sony Music Latin",4,147,26,"1469957"
186,"spotify:track:40gGMOJlsEpeKo8GtxDl5A","Victor Mendivil","Cairo","Rico o Muerto by Baja Sound LLC",77,165,7,"1468855"
187,"spotify:track:45TSXLUFTNbspqIzNNlHHc","Calle 24, Chuyin","NO PIERDO LA VIDA","WEA Latina",34,-1,20,"1466958"
188,"spotify:track:4CV3GcAHLsYhWCQAoooQZW","La Arrolladora Banda El Limón De Rene Camacho","Llamada De Mi Ex","UMLE - Disa",156,156,9,"1465743"
189,"spotify:track:4waqcUQWdj0yH26STWl2Rq","La Oreja de Van Gogh","Rosas","Columbia",36,-1,148,"1465730"
190,"spotify:track:1GOvdGVrasTEG5JfDs8V5f","Cardenales De Nuevo León","Mi Cómplice","FONO",70,197,36,"1465711"
191,"spotify:track:4NUt1fcnO9aQAELBgXq3Kr","Alejandro Fernández","Me Dediqué a Perderte","Columbia",73,181,397,"1464095"
192,"spotify:track:5EJ2THuhAapEIeQOtXUQ0x","Maná","Oye Mi Amor","WM Mexico",90,-1,34,"1462915"
193,"spotify:track:1trlpTsQJoBoKQeHGDF72a","Los Plebes del Rancho de Ariel Camacho, Peso Pluma","Haciendo Memoria","JG Music",51,-1,11,"1461740"
194,"spotify:track:7nrd0eIftH3NQLfgk20Qp9","Blessd, Anuel AA, Yan Block, Luar La L, Kris R., ROA","YOGURCITO REMIX (feat. Kris R., ROA)","WEA Latina",175,175,2,"1455596"
195,"spotify:track:6TBzRwnX2oYd8aOrOuyK1p","Oscar Maydon, Junior H","Fin de Semana","Rancho Humilde",4,152,136,"1454951"
196,"spotify:track:7b3k8I1fncAzbk9PHnLkbX","Zoé","Luna - En Vivo","EMI México",149,-1,23,"1449541"
197,"spotify:track:3HgvO4B5LLmdPOT2d8cSZd","LAGOS, Danny Ocean","Mónaco","WM Mexico",12,162,220,"1447421"
198,"spotify:track:6yLqoieklk9gwabLaUDJ4s","La Factoria, Eddy Lover","Perdóname","PanamaMusic",153,-1,15,"1446068"
199,"spotify:track:2FRnf9qhLbvw8fu4IBXx78","Wham!","Last Christmas","Epic",47,-1,17,"1445554"
200,"spotify:track:4t46soaqA758rbukTO5pp1","Natanael Cano","Mi Bello Angel","WEA Latina",4,-1,81,"1442399"
