rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
184,"spotify:track:7k3qWn8D43a5ISa3x8lJux","Anuel AA","¿Qué Nos Pasó?","Real Hasta La Muerte, LLC",79,-1,9,"229051"
185,"spotify:track:5C1JeUUKVL2UzQUiQFqeQI","Lyon la f","YO TE GUSTÉ","Nosotros Somos El Futuro under exclusive license to UnitedMasters LLC",102,158,7,"228624"
186,"spotify:track:1JLn8RhQzHz3qDqsChcmBl","Foreigner","I Want to Know What Love Is - 1999 Remaster","Atlantic Records",130,188,31,"228491"
187,"spotify:track:0QuHbHFRGfR4GGlrlq9a3S","Wisin & Yandel","Pam Pam","UMLE - Machete",172,-1,2,"228455"
188,"spotify:track:5mVcyopMGY8dSpN1ZyaBUD","R.K.M & Ken-Y","Me Matas","Pina Records",188,-1,2,"227742"
189,"spotify:track:5nJaS3PEpyPfaWiLxIGtRX","Don Omar","Virtual Diva","UMLE - Machete",131,-1,23,"227382"
190,"spotify:track:0fLOPPoyIaPTe8dm2Mrft3","Anuel AA","Tú No Lo Amas","2018 Real Hasta La Muerte, Inc.",58,-1,15,"227063"
191,"spotify:track:0HDHY6RSHHG2ZTE0cMT4GJ","Aventura","Los Infieles","Premium Latin Music",76,164,41,"226981"
192,"spotify:track:37p6RRLR7KGLCSHN5Pqj3o","Andrew White, Lyon la f","Molly","Monkey's Record Music",169,176,4,"226096"
193,"spotify:track:0tDSgSmZsbxCkdkfUPjg59","Alexis y Fido","5 Letras","Sony Music Latin",183,-1,2,"225997"
194,"spotify:track:0a6ogDrZBvYgDjILgsQVaJ","Arcángel","Hace Mucho Tiempo","Pina Records",68,-1,90,"225241"
195,"spotify:track:2uPMsTEKx79gJ8rB3AcT0v","Bizarrap, Daddy Yankee","Daddy Yankee: Bzrp Music Sessions, Vol. 0/66","DALE PLAY Records",195,-1,1,"224152"
196,"spotify:track:0fea68AdmYNygeTGI4RC18","J Balvin, Bad Bunny","LA CANCIÓN","Universal Music Latino / Rimas",5,165,253,"224143"
197,"spotify:track:6Qyc6fS4DsZjB2mRW9DsQs","The Goo Goo Dolls","Iris","Warner Records",118,181,14,"223864"
198,"spotify:track:6kQYMqjobmB8MkWwa9OUyA","Alejandro Sanz","Amiga mía","WM Spain",179,182,6,"223647"
199,"spotify:track:2kz1YOhJiNubjigR1gB1VX","Rauw Alejandro","DILUVIO","Sony Music Latin/Duars Entertainment",11,174,55,"223514"
200,"spotify:track:7LABrQFfRYcZUqUwng0Heb","Yandel","Encantadora","Sony Music Latin",73,-1,50,"223457"
