rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
180,"spotify:track:6IV5Y1eWaQZ1jV5apkUMS4","Grupo Firme, Gerardo Coronel","Qué Onda Perdida","Que Onda Perdida",76,144,37,"353363"
181,"spotify:track:4ZGk5h0sIfeunWEKzXEoHr","Tito Rojas","Siempre Sere","Musical Productions",106,199,49,"352712"
182,"spotify:track:6d3q0F9VNtdxQUTVlRcet6","Canserbero","Querer Querernos","Fundacion El Canserbero",107,187,76,"350349"
183,"spotify:track:4bw8mcDUSRWfQo63ZTYRnU","Maluma, Carín León","Según Quién","Sony Music Latin",3,169,125,"348263"
184,"spotify:track:25ZAibhr3bdlMCLmubZDVt","J Balvin, Bad Bunny","QUE PRETENDES","Universal Music Latino / Rimas",4,171,230,"346351"
185,"spotify:track:0JY2QXSvlpA8DZwgaAYWlY","Miguel Bueno, Juan Duque","Solcito","Sony Music Latin",4,190,47,"346327"
186,"spotify:track:1pnK2LlYNzYbiJ7KyMgn7E","Pirlo, El Americano 4KT","THIS IS COLOMBIA","Pirlo",186,-1,2,"345694"
187,"spotify:track:4SJHHpKhcuXwDsCsPqshXj","Rauw Alejandro, Chencho Corleone","El Efecto","Duars Entertainment, Corp.",35,173,94,"344562"
188,"spotify:track:6v5qt5KPQHJt5ckWuhDGtM","Victor Valverde, JR Torres","El Mayor De Los Ranas","Vim Music",47,180,48,"344081"
189,"spotify:track:3fJHbMUnzceimOnNjp63fF","Carín León","Primera Cita","Socios Music, LLC",7,164,134,"343295"
190,"spotify:track:2NFWEVIzLcWARyI8BzgA23","Luis Alfonso","Contentoso","La Industria",8,183,59,"342789"
191,"spotify:track:5jJTqI5yteOyLWoDTjiHCO","Luis Enrique","Yo No Sé Mañana","Luis Enrique Oficial",77,168,45,"341967"
192,"spotify:track:1dAQ93kw8Sy9n4JCz2G9Nf","Alexis y Fido, Arcángel, De La Ghetto","Camuflaje (Remix)","Wild Dogz Music",119,-1,13,"341914"
193,"spotify:track:2mLTxNa0bwZX8eNBsuODLX","Camilo, Carín León","Una Vida Pasada","Sony Music Latin/Hecho a Mano (HAMM)",19,-1,75,"341078"
194,"spotify:track:74LShhmHGvU2YGDgWUWxtH","Topboy TGR, AMMUNATION","SALSEROS","Topboy TGR, Slowrecords",72,174,13,"339650"
195,"spotify:track:4jdwQISB7rhP1EO4JiwnJF","Luigi 21 Plus","Gata Oficial","Bokisucio Music",52,189,92,"339367"
196,"spotify:track:4Bw3xc1FRVk1Hoy7vybYPW","Daniel Calderón, Los Gigantes Del Vallenato","Me Parte El Corazón","Codiscos",196,-1,1,"338232"
197,"spotify:track:7MVIfkyzuUmQ716j8U7yGR","Milo j, Taiu","Rara Vez","Universal Music Argentina S.A.",21,194,105,"337920"
198,"spotify:track:1B1maIpcMpPDZ8GT0WHT0V","KAROL G","Milagros","Bichota/Interscope Records",5,-1,35,"336726"
199,"spotify:track:2SkB7jADnfiWH8qAE9H8cO","Xavi, Manuel Turizo","En Privado","Interscope Records",70,-1,35,"336496"
200,"spotify:track:2HbmLkHkkI15eES8kpWRuI","Los Hijos De Puerto Rico","Separados","CM ANGEL (A91)",59,181,96,"335437"
