rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
189,"spotify:track:5GUgnXDDO4raKkT9lO5F1x","DesaKTa2, Aneley","Estaba Aqui Pensando","Almenara Network S.A.S",81,168,42,"315315"
190,"spotify:track:6WJ2QzbVnjmPGKpmb6tmmO","La T y La M","amor de veraNO","Sony Music Uruguay",5,170,47,"315240"
191,"spotify:track:1zcpINZGUYXn2dzO1QSlUo","Ian Cordova","Te Amo y Me Amas","Lucky Music Group",191,192,3,"313967"
192,"spotify:track:0OcYoSGA1CFGZcCuPLyfhj","Airbag","Solo aquí","WM Argentina",71,-1,35,"313610"
193,"spotify:track:7so0lgd0zP2Sbgs2d7a1SZ","Lady Gaga, Bruno Mars","Die With A Smile","Interscope Records",20,-1,77,"313540"
194,"spotify:track:2PkTjm1QAJCZbJ9MqC4RqA","Fito Paez","11 Y 6","EMI Argentina",65,-1,160,"313254"
195,"spotify:track:5WEF0icHWmAZBBMglBd599","Bad Bunny, Chuwi","WELTiTA","Rimas Entertainment LLC.",7,174,63,"312316"
196,"spotify:track:3I1jcOmPwnzUR5yduDK3yb","Blessd, Anuel AA, SOG","TE CANTO BAJITO","WEA Latina",133,195,7,"311101"
197,"spotify:track:6Pur3hWy6Nzc27ilmsp5HA","Los Enanitos Verdes","Lamento Boliviano","EMI Latin",147,-1,9,"308796"
198,"spotify:track:2w1rgt3mIKrEGsEMalyIqy","Las Pastillas del Abuelo","Rompecabezas de Amor","Discos Crack",107,-1,105,"307516"
199,"spotify:track:6C45v5l09UyhvwzKRgBrlD","Ñejo, Arcángel","Sigo Pensando En Ti (feat. Arcángel)","WEA Latina",199,-1,1,"307414"
200,"spotify:track:3YOWpKcFHDTqwSzvzRuSmR","Tan Bionica","Ciudad Mágica","DALE PLAY Records",103,-1,22,"306826"
