rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
188,"spotify:track:7wUt1v2ddVqPayC8EKDp5P","José José","El Amar y el Querer","Ariola",35,-1,22,"1439422"
189,"spotify:track:0yTrk714y7eCeqWCzuN42s","Fuerza Regida","triston (Fuerza's Version)","Streetmob Records",189,-1,1,"1428845"
190,"spotify:track:1HEwEN64NjgTaHmo7LfkX8","Beéle","no tiene sentido","5020 Records",78,-1,31,"1427323"
191,"spotify:track:2WD9ggmpZE7Wodh3qVVCgg","Soda Stereo","De Música Ligera - Remasterizado 2007","Columbia",151,195,5,"1425406"
192,"spotify:track:5MyEACD2kRFeh231Z6FkdE","Cartel De Santa","Bombos y Tarolas","RCA Records Label",93,153,43,"1424944"
193,"spotify:track:1Wrzhfa5bNlqvsnCztz190","Hombres G","Devuélveme a mi chica","WM Spain",72,-1,351,"1424331"
194,"spotify:track:3jS9G4KmuOwuawj3k4Smpc","Los Dareyes De La Sierra, Tito Double P","Vita Fer","Double P Records",2,182,54,"1418435"
195,"spotify:track:15yuvKhcoEtV5KwKxqHSwa","Cartel De Santa, Millonario","Burbujas de Cristal","Babilonia Music, S.A. De C.V.",65,177,66,"1415826"
196,"spotify:track:69Ej1xrGjOcHvIMtMKxK0G","Don Omar","Dile","UMLE - Machete",90,-1,134,"1414682"
197,"spotify:track:3xff9Zn9iZ5anX3e9oi6tt","Junior H, Gael Valenzuela","MI$ LLAMADA$","WEA Latina",29,-1,6,"1411419"
198,"spotify:track:6cgnliDsVLOjPUcCiUodCt","Peso Pluma, Tito Double P","malibu","Double P Records",27,171,15,"1409599"
199,"spotify:track:2lAUq68F2bt7Kc218n9FPp","Tito Double P, Grupo Frontera","AY MAMÁ","2024 Double P Records",7,192,83,"1408255"
200,"spotify:track:6ZdbHIohiiimLHC5ZSDWDb","Herencia De Grandes","Cambio Mi Suerte","Rancho Humilde",128,184,13,"1407719"
