rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
123,"spotify:track:23oCzmtFBAXO07oMExmTWJ","SINAKA, Endo","AZOTE","2025 Sinaka under exclusive license to BZR Music LLC",113,148,11,"277585"
124,"spotify:track:2Bhmj4XK33InfhqKPxcJ1v","Aventura","Dile al Amor","Premium Latin Music",58,107,46,"277408"
125,"spotify:track:17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control","Warner Records",67,131,100,"276945"
126,"spotify:track:46YjJXVXWHlQ21odKktg5e","Tainy, Bad Bunny","MOJABI GHOST","NEON16, LLC",17,115,40,"276111"
127,"spotify:track:3fJHbMUnzceimOnNjp63fF","Carín León","Primera Cita","Socios Music, LLC",40,117,134,"275688"
128,"spotify:track:4feh4Ak3ZJfC6ibxkNzlkE","Boza, ELENA ROSE","orióN","Sony Music Latin",71,126,56,"274651"
129,"spotify:track:67VOcsWPZ38BXFL2NnJWs6","Katteyes","VEN ACÁ","Rimas Entertainment LLC.",23,-1,11,"274619"
130,"spotify:track:3QwBODjSEzelZyVjxPOHdq","Zion & Lennox, J Balvin","Otra Vez (feat. J Balvin)","WEA Latina",2,111,165,"274249"
131,"spotify:track:00bnHZ6vxzJTMyeqQQUCOV","Benja Valencia, Lyon la f, SINAKA, Kennat","VAMOS AL PARTY","WM Chile",114,114,3,"273947"
132,"spotify:track:12bYYQaLqHliSXvRIYlq8G","Bruno Mars","I Just Might","Atlantic Records",92,100,4,"272335"
133,"spotify:track:6yLqoieklk9gwabLaUDJ4s","La Factoria, Eddy Lover","Perdóname","PanamaMusic",77,102,54,"269745"
134,"spotify:track:2WD9ggmpZE7Wodh3qVVCgg","Soda Stereo","De Música Ligera - Remasterizado 2007","Columbia",109,140,46,"266522"
135,"spotify:track:7LABrQFfRYcZUqUwng0Heb","Yandel","Encantadora","Sony Music Latin",73,106,60,"265717"
136,"spotify:track:0RF0uI6eeHrlYW8rGdN9K0","Loyaltty, Marcianeke, Lewis Somes","SEH","Virgin Music Chile",36,161,17,"265493"
137,"spotify:track:7tCuCjhxzjX2XCz4JiiAsp","Bad Bunny","TURiSTA","Rimas Entertainment LLC.",18,158,17,"264883"
138,"spotify:track:2SPBFiD8iITb8CKJGz1TEQ","Yan Block","111","SONAR LLC.",22,123,50,"264619"
139,"spotify:track:6X8DTIJEgHUjZynuds0E2f","Roze Oficial, Max Carra, Valen, RAMKY EN LOS CONTROLES","Tu jardín con enanitos","Sony Music Uruguay",79,122,25,"264288"
140,"spotify:track:7MVIfkyzuUmQ716j8U7yGR","Milo j, Taiu","Rara Vez","Universal Music Argentina S.A.",18,129,126,"261182"
141,"spotify:track:6DUdDIRgLqCGq1DwkNWQTN","Maluma","Borro Cassette","Sony Music Latin",16,116,103,"258532"
142,"spotify:track:56innU0z9irTs1uEVbbrBA","Eloy, Jowell, Randy Nota Loca, Zion","Fuera del Planeta - Remix","All In Music",107,172,20,"256947"
