rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
184,"spotify:track:0BenZn1xELuxhb7Pjwyjxv","Don Omar, Plan B","Hooka","UMLE - Machete",84,-1,200,"365960"
185,"spotify:track:0EFxJw34fK8DWlTxx9qYeW","Blessd","Instagram","WEA Latina",2,-1,191,"365134"
186,"spotify:track:3fr52NaaVxb2UxPNxDtaQx","Juliana","El AchanTAdo","WM Mexico",186,-1,1,"363868"
187,"spotify:track:4eDjNcAyIuJFhQ31Fvvoc1","J Alvarez, Ñejo & Dalmata","Sexo, Sudor y Calor","On Top of the World Music",83,-1,219,"361365"
188,"spotify:track:1iEwyiSLAunPR6uouANE0O","Maluma","El Perdedor","Sony Music Latin",75,198,56,"358705"
189,"spotify:track:6v5qt5KPQHJt5ckWuhDGtM","Victor Valverde, JR Torres","El Mayor De Los Ranas","Vim Music",47,192,52,"358171"
190,"spotify:track:5jJTqI5yteOyLWoDTjiHCO","Luis Enrique","Yo No Sé Mañana","Luis Enrique Oficial",77,176,47,"358066"
191,"spotify:track:47sQ0h1xhlDWJ3nHbwYPrg","Hades66","YO QUIERO","SONAR LLC.",191,-1,1,"357568"
192,"spotify:track:6eLQXa6uk2EW8drsiKbABZ","Fuerza Regida","TU SANCHO","Rancho Humilde/Street Mob Records/Sony Music Latin",37,177,34,"356532"
193,"spotify:track:2ROj8GoI45RQouYomaLDTm","GeezyDee, Kris R.","Parche Tranqui","24K Records",52,195,22,"356432"
194,"spotify:track:2QcUxndr7skMMHLElnl4Bo","Jose Luis Carrascal","Como Duele El Frio","Codiscos",152,-1,22,"354333"
195,"spotify:track:4dyzxv5SsdBtunuU3qj7Ti","Fresto Music","Me Hace Daño Verte","Codiscos",30,189,186,"352562"
196,"spotify:track:286NP8kXWzx2uHb5tr7TGv","David Pabon","Aquel Viejo Motel","Discos TRUS",124,168,18,"352231"
197,"spotify:track:65nL3OLuHHfEYxKkHMQ1fL","Frankie Ruiz","Desnúdate Mujer","UMLE - Latino",147,183,32,"351549"
198,"spotify:track:6IV5Y1eWaQZ1jV5apkUMS4","Grupo Firme, Gerardo Coronel","Qué Onda Perdida","Que Onda Perdida",76,-1,40,"349883"
199,"spotify:track:6I86RF3odBlcuZA9Vfjzeq","Romeo Santos","Eres Mía","Sony Music Latin",65,-1,56,"349838"
200,"spotify:track:3k3NWokhRRkEPhCzPmV8TW","Bad Bunny, Bomba Estéreo","Ojitos Lindos","Rimas Entertainment LLC",1,188,150,"349606"
