rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
187,"spotify:track:5hKjEpYrJIJs6uPl7zw6Y6","Jory Boy, Bad Bunny","No Te Hagas","Young Boss Entertainment",93,147,89,"321779"
188,"spotify:track:5dDlknAL9imbXXl7uG7oqe","Omar Courtz","⁠LUCES DE COLORES","Mr.305 Records / Rimas Entertainment LLC.",158,168,6,"316281"
189,"spotify:track:4M4Tc6Mx3IZhOXD8H7Iziq","Hades66","Emociones","SONAR LLC.",51,-1,81,"314801"
190,"spotify:track:39L3LdlHS3gqB62HPWaJRg","Bad Bunny","NO ME QUIERO CASAR","Rimas Entertainment LLC",24,180,62,"314505"
191,"spotify:track:3HqcNJdZ2seoGxhn0wVNDK","KAROL G","PROVENZA","BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO",1,171,185,"314250"
192,"spotify:track:7fuKGQRFnSZu4k1LSJnuex","Frankie Ruiz","Desnúdate Mujer","UMLE - Latino",163,-1,24,"311757"
193,"spotify:track:7hynhxDoDpgMIV12JuVtNa","J Balvin, Bad Bunny, Marciano Cantero","UN PESO","Universal Music Latino / Rimas",18,191,308,"311677"
194,"spotify:track:2QcUxndr7skMMHLElnl4Bo","Jose Luis Carrascal","Como Duele El Frio","Codiscos",152,-1,18,"311315"
195,"spotify:track:5jsDh2866hUFi7Dhks4Dvn","Ryan Castro, elkno, Blessd","Comerte a Besos - Remix","AWOO Corp./Sony Music Latin",48,157,43,"310100"
196,"spotify:track:4NUt1fcnO9aQAELBgXq3Kr","Alejandro Fernández","Me Dediqué a Perderte","Columbia",128,172,25,"308206"
197,"spotify:track:5TFD2bmFKGhoCRbX61nXY5","Bad Bunny","NUEVAYoL","Rimas Entertainment LLC.",3,175,44,"307176"
198,"spotify:track:56bPsRfOKla3bGGmVz1uk4","Los Dareyes De La Sierra","Frecuencia","Double P Records",81,148,13,"306371"
199,"spotify:track:4MUrUT38U98olfnyzMBCzm","Bad Bunny","KLOuFRENS","Rimas Entertainment LLC.",15,181,44,"306361"
200,"spotify:track:2beS6dD5rovBxSA1zYoSHR","JHAYCO, J Balvin, Bad Bunny","No Me Conoce - Remix","N&E Entertainment LLC",3,189,303,"306287"
