rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
186,"spotify:track:1nYD14iq9R9CBUK8UvBjkK","Patricio Rey y sus Redonditos de Ricota","Vencedores Vencidos","Patricio Rey Discos",142,-1,11,"352375"
187,"spotify:track:6il9B9hrZPNpXei57XM1Sv","Max Carra, Lira","VIAJEMOS EN EL TIEMPO #1 | Quien Te Quiere Como Yo","Espantapájaros Music",42,160,22,"352230"
188,"spotify:track:0ZyNiSXRbq68lmBjV0vJkR","Babasonicos","En Privado","Universal Music Argentina S.A.",107,-1,22,"351044"
189,"spotify:track:0c27qjzqEgMLMnWTl5bCU8","benjitalkapone","Mambinho Brasileño","Nextlevel music",22,-1,25,"350733"
190,"spotify:track:6ebo7CQn4ILLGvXRmXHhQz","TINI, Maria Becerra","Miénteme","5020 Records",1,-1,189,"350707"
191,"spotify:track:2qBirMakpTdz9ymxrZEyzg","Luis Alberto Spinetta","Seguir Viviendo Sin Tu Amor","EMI Argentina",58,-1,400,"350582"
192,"spotify:track:6iVP8SnhHnFNy7WYrIw1JB","Ciro y los Persas","Astros","300 Producciones",189,-1,3,"349172"
193,"spotify:track:0Sr7ssScx54yxdM2ols7nW","Omar Courtz, De La Rose","Q U E V A S H A C E R H O Y ?","Mr.305 Records / Rimas Entertainment LLC.",1,-1,66,"347476"
194,"spotify:track:0ccUrj1mliFnR8R8VxCmKO","Ke Personajes, La Contra","Otro Día Más","Ke Personajes",32,137,94,"347261"
195,"spotify:track:4ORvXsPK9AJmDzm36BYcdy","ROSALÍA","Reliquia","Columbia",14,-1,8,"346681"
196,"spotify:track:4mZHvbJWkK9uVmD9SvHKao","Patricio Rey y sus Redonditos de Ricota","Tarea Fina","Patricio Rey Discos",152,-1,8,"346575"
197,"spotify:track:6yyrsrci6u2nreFlhXSy3J","Los Cafres","Tus Ojos","Pop Art",156,-1,7,"345893"
198,"spotify:track:5AGnkbWCiF9u4ra54N9X1a","Bizarrap, Luck Ra","Luck Ra: Bzrp Music Sessions, Vol. 61/66","DALE PLAY Records",3,135,44,"343857"
199,"spotify:track:4JLedgJ80MsjcJBiFdqnFb","Pinky SD, Un Poco de Ruido, Q' Lokura","Me Duele Tu Nombre","Pinky SD",100,100,19,"343175"
200,"spotify:track:1wDZFWLswOdkP3PBOWiSwI","DesaKTa2","No Se Ve / Chingon","Almenara Network S.A.S",184,184,2,"342721"
