rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
184,"spotify:track:05yMrCIM3QQVLhlAlLMUVQ","Dalmata, Ñejo","Señal De Vida","Dalmata & NEJO",19,-1,140,"289714"
185,"spotify:track:6d3q0F9VNtdxQUTVlRcet6","Canserbero","Querer Querernos","Fundacion El Canserbero",107,-1,72,"287828"
186,"spotify:track:3k3NWokhRRkEPhCzPmV8TW","Bad Bunny, Bomba Estéreo","Ojitos Lindos","Rimas Entertainment LLC",1,-1,144,"286902"
187,"spotify:track:0BenZn1xELuxhb7Pjwyjxv","Don Omar, Plan B","Hooka","UMLE - Machete",84,-1,196,"285378"
188,"spotify:track:1VqkWZoqbVippDvGeDqG5j","La Suprema Corte","Escombros","Discos Lags",133,186,21,"284460"
189,"spotify:track:5P9Rhc64ZcSGSlBDXEVGOw","Los Diablitos","Busca Un Confidente","Codiscos",28,-1,54,"283044"
190,"spotify:track:43Yote38KIgaUn22wY3vvb","Darío Gómez","Sobreviviré","Discos Dago",66,115,8,"282560"
191,"spotify:track:6Xom58OOXk2SoU711L2IXO","Bad Bunny","Moscow Mule","Rimas Entertainment LLC",2,-1,97,"281805"
192,"spotify:track:5uFmiw2BfcTPmjXyLzkmRk","Binomio de Oro de América","Realízame mis sueños","Codiscos",172,172,2,"281297"
193,"spotify:track:3UJN0IUZIeXnrmo48e6XXx","El Americano 4KT, THE FAVORITES","MAMAXITA","THE FAVORITES",193,-1,1,"280285"
194,"spotify:track:7zYAuEf69m4bQmJvw0MTka","W Sound, Ryan Castro, Ovy On The Drums","SQ - W Sound 04","WEA Latina",17,-1,35,"278431"
195,"spotify:track:1dgErvUNtR2UUcsY3Ecf0T","Joe Arroyo, La Verdad","En Barranquilla Me Quedo","Discos Fuentes Edimúsica S.A.S.",65,74,32,"277193"
196,"spotify:track:4NyUIohBa3CEMGcXURYSOh","Herencia De Grandes","Ya Borracho","Rancho Humilde",196,-1,1,"276853"
197,"spotify:track:12H7K15h3aC5vRCaca65el","Marc Anthony","Tu Amor Me Hace Bien - Salsa Version","Dance Music",165,-1,2,"276832"
198,"spotify:track:4f49sFQko7jHLEFd3tCf5p","Don Omar","Ojitos Chiquitos","UMLE - Machete",38,-1,236,"276754"
199,"spotify:track:4DS7HoqrKq1dDjeYOKBlu9","Trap Capos, Noriel, Bad Bunny, Arcángel","De las 2 (feat. Bad Bunny & Arcángel)","Sony Music Latin/Ganda Entertainment",132,-1,8,"276359"
200,"spotify:track:64sSpGnQG05qu54wTqfekE","Aventura, Judy Santos","Obsesion","Premium Latin Music",159,-1,2,"276313"
