rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
187,"spotify:track:465lkwZP4ZXzWqZq4kOhgW","Kidd Voodoo, Resonancia Etérea","La Verdad","Kidd Voodoo",4,186,48,"238813"
188,"spotify:track:5EJ2THuhAapEIeQOtXUQ0x","Maná","Oye Mi Amor","WM Mexico",145,176,15,"238463"
189,"spotify:track:7k3qWn8D43a5ISa3x8lJux","Anuel AA","¿Qué Nos Pasó?","Real Hasta La Muerte, LLC",79,180,25,"237930"
190,"spotify:track:0chYiddNUMKEj9nGMUVNoB","Los Bunkers","Llueve Sobre La Ciudad","Musica & Entretenimiento",53,185,116,"237035"
191,"spotify:track:6UO9DhCUq4ZbQz7PXwelFV","Max Carra","UWAIE - versión cumbia","Max Carra",107,155,6,"236336"
192,"spotify:track:0zWie4FU2K18d9NxTzwliM","Martinwhite, Dj Rocka","COQUETA","Sony Music Entertainment Chile S.A",37,163,41,"235843"
193,"spotify:track:6f68Ac5tt5BQOpwr0BV9oN","Bruno Mars","I Just Might","Atlantic Records",92,-1,5,"235550"
194,"spotify:track:4OsBqqMwFabHATATT527tH","Myke Towers, Quevedo","SOLEAO","WEA Latina",17,171,40,"235101"
195,"spotify:track:2374M0fQpWi3dLnB54qaLX","TOTO","Africa","Columbia",140,197,15,"234709"
196,"spotify:track:5kIcrM3QVD4BQPFMszQnU1","Jesse & Joy","¡Corre!","WM Mexico",98,-1,4,"234687"
197,"spotify:track:3JTB8c4jPcSxsOjj3MMGeC","King Savagge, Lewis Somes, Loyaltty","MMM PUEDE SER","King savagge",96,96,2,"234667"
198,"spotify:track:2SPBFiD8iITb8CKJGz1TEQ","Yan Block","111","SONAR LLC.",22,183,54,"234421"
199,"spotify:track:17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control","Warner Records",67,177,104,"233999"
200,"spotify:track:6URNgz911jj10KXTFtevcS","Plan B","Por Que Te Demoras?","Pina Records",75,-1,134,"233077"
