rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
183,"spotify:track:3SyKG06yOK3omo29EwZ8dP","Mancha De Rolando","Arde la Ciudad","Pop Art",133,190,84,"332802"
184,"spotify:track:25ZAibhr3bdlMCLmubZDVt","J Balvin, Bad Bunny","QUE PRETENDES","Universal Music Latino / Rimas",19,153,44,"330941"
185,"spotify:track:6NSMQFKgjpQb0KkjMDYIK0","Arcángel, Bad Bunny, Mambo Kingz, DJ Luian","Tu No Vive Asi (feat. Mambo Kingz & DJ Luian)","Hear This Music",87,170,48,"330351"
186,"spotify:track:2beS6dD5rovBxSA1zYoSHR","JHAYCO, J Balvin, Bad Bunny","No Me Conoce - Remix","N&E Entertainment LLC",5,158,84,"329426"
187,"spotify:track:6il9B9hrZPNpXei57XM1Sv","Max Carra, Lira","VIAJEMOS EN EL TIEMPO #1 | Quien Te Quiere Como Yo","Espantapájaros Music",42,192,30,"328143"
188,"spotify:track:4mZHvbJWkK9uVmD9SvHKao","Patricio Rey y sus Redonditos de Ricota","Tarea Fina","Patricio Rey Discos",152,-1,12,"326035"
189,"spotify:track:0ZyNiSXRbq68lmBjV0vJkR","Babasonicos","En Privado","Universal Music Argentina S.A.",107,-1,27,"325238"
190,"spotify:track:55lijDD6OAjLFFUHU9tcDm","RAYE","WHERE IS MY HUSBAND!","Human Re Sources",156,-1,4,"324984"
191,"spotify:track:2joKSGkqac0LIwYG9Ghrwq","J Balvin, Bad Bunny","Si Tu Novio Te Deja Sola","UMLE - Latino",26,174,47,"324230"
192,"spotify:track:3pevHGhwL0brjFQfPABwns","Airbag","Verte De Cerca","DALE PLAY Records",67,-1,14,"324187"
193,"spotify:track:2kB1rqoTaZ3j6ChtIWGurm","Viejas Locas","Me Gustas Mucho","Universal Music S.A.",66,-1,87,"323551"
194,"spotify:track:3pcXMfSwwXGcucdrDb6Awd","PEPU, Nico Valdi, Pizzu","FAR AWAY","FRISBI RECORDS",43,164,7,"323116"
195,"spotify:track:3JCian69xIfy8A4799Og5f","Airbag","Ganas de Verte","Pop Art",139,-1,9,"322886"
196,"spotify:track:0tQDrJxQcB5zKGrHx43xUj","La T y La M","Como Se Siente","GraceMusic",95,-1,14,"322049"
197,"spotify:track:1CSdu8EHZzV0DjYB6RNXbX","Maria Becerra, Rei, XROSS","MI AMOR","WEA Latina",32,-1,12,"321688"
198,"spotify:track:7tCuCjhxzjX2XCz4JiiAsp","Bad Bunny","TURiSTA","Rimas Entertainment LLC.",38,119,15,"321653"
199,"spotify:track:6VfL3MEuYeJbDlD8m011HR","Beéle","quédate","5020 Records",108,184,20,"321647"
200,"spotify:track:1DwscornXpj8fmOmYVlqZt","PinkPantheress, Zara Larsson","Stateside + Zara Larsson","Warner Records",200,-1,1,"320461"
