rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
185,"spotify:track:3pEZ2qP6CZzoE7htp2ZZBe","Duelo","Malabares","UMLE - Fonovisa",171,-1,6,"1621319"
186,"spotify:track:4MjDJD8cW7iVeWInc2Bdyj","Bad Bunny","MONACO","Rimas Entertainment LLC",2,138,27,"1620470"
187,"spotify:track:6h3R9460Lm1g4xrtgKtVmB","Junior H, Gael Valenzuela","ERRORE$","WEA Latina",39,90,3,"1620302"
188,"spotify:track:7bywjHOc0wSjGGbj04XbVi","Feid, ATL Jacob","LUNA","UMLE - Latino",13,175,118,"1616980"
189,"spotify:track:2lAUq68F2bt7Kc218n9FPp","Tito Double P, Grupo Frontera","AY MAMÁ","2024 Double P Records",7,178,79,"1616851"
190,"spotify:track:4dWY6RpM9zmYvwqxrNvwtV","La Santa Grifa","Tocame","La Santa Grifa",51,177,36,"1615326"
191,"spotify:track:15yuvKhcoEtV5KwKxqHSwa","Cartel De Santa, Millonario","Burbujas de Cristal","Babilonia Music, S.A. De C.V.",65,181,61,"1602254"
192,"spotify:track:2BwO5K8Q7EPAJSGze3AAh9","Sabrina Carpenter","Manchild","Island Records",119,172,8,"1600780"
193,"spotify:track:1HEwEN64NjgTaHmo7LfkX8","Beéle","no tiene sentido","5020 Records",78,-1,29,"1598623"
194,"spotify:track:6X6m4xmdFcz31p1h7Qg68c","Tito Double P","EL LOKERON","2024 Double P Records",1,188,80,"1577592"
195,"spotify:track:1Du2rsAGiX1LcCegMomlFH","Standly, Yeri Mua, Oscar Maydon, Cachirula","Chaparrita (Remix)","Sony Music México",195,-1,1,"1577375"
196,"spotify:track:0o5I2d7388cYcvfBvr0OP2","Junior H, Gael Valenzuela","POLE DANCE","WEA Latina",55,139,3,"1575299"
197,"spotify:track:2Nk3gXgekore0lfB7PCnub","Alfredo Olivas","El Paciente","Camiolvi",59,-1,266,"1556080"
198,"spotify:track:71aT33Muvsuim800OqZ0st","Ariel Camacho y Los Plebes Del Rancho","Hablemos","Del Records",181,-1,3,"1553234"
199,"spotify:track:1GtIK8iINes4gNt06F60NU","Alfredo Olivas","Vete","Fonovisa",28,-1,133,"1548081"
200,"spotify:track:2a8yglXvNw07OWu4lO2ByG","Junior H","LA CHERRY","WEA Latina",30,160,88,"1541896"
